1 1=1Џ111111   311ҸҸҸҸҸҸ1ҸҸҸҸҸҸ111
1 1=Ӄ 11111     l ђђђђђђ1ђђђђђђ111
1 1=1Π11111     1                1
1 1=1111111111111      L       1 1
ђ Џ  τ11        1              1 1
ђ 111113   111  1VVVVVVVVVVVVVV1 1
1 oÖ111         1111111111111111 1
1:111111                         1
111111111111ђ111ђ111111111111111ђ1
1111111111111111111111111111111111
